id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1296169162083954688,1296169162083954688,1597865784000,2020-08-19,19:36:24,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Seemingly normal people can display extreme cruelty when given a socially acceptable scapegoat to vent their frustrations upon.

Popular sadism is still sadism.

Beware the dark passions of unthinking crowds.

Guard your own moral standards and meet them.",[],[],[],103,2147,10487,[],[],https://twitter.com/TheStoicEmperor/status/1296169162083954688,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1294491846698135553,1294491846698135553,1597465881000,2020-08-15,04:31:21,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"We must sometimes do things that we are not qualified to do. 

Infants are not qualified to walk.

Growing up is a succession of tests we are not qualified to take.

This is what growth demands.",[],[],[],63,1979,8267,[],[],https://twitter.com/TheStoicEmperor/status/1294491846698135553,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1293768135665836034,1293768135665836034,1597293335000,2020-08-13,04:35:35,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"You can make a persuasive case that all your troubles are the fault of others.

You will convince some people.

You might even convince yourself.

Are your troubles now solved?",[],[],[],208,3359,17411,[],[],https://twitter.com/TheStoicEmperor/status/1293768135665836034,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1293276560171048962,1293276560171048962,1597176134000,2020-08-11,20:02:14,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,You will always find an excuse if you permit yourself to look for one.,[],[],[],22,813,3772,[],[],https://twitter.com/TheStoicEmperor/status/1293276560171048962,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1292585452478672896,1292585452478672896,1597011361000,2020-08-09,22:16:01,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,A good teacher will arm you with the tools to dispute their conclusions.,[],[],[],40,1130,6101,[],[],https://twitter.com/TheStoicEmperor/status/1292585452478672896,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1291389120002969600,1291389120002969600,1596726133000,2020-08-06,15:02:13,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,If you think less of yourself after doing it... don't do it again.,[],[],[],48,1505,7258,[],[],https://twitter.com/TheStoicEmperor/status/1291389120002969600,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1289999681779507200,1289999681779507200,1596394865000,2020-08-02,19:01:05,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,It is only when a bureaucracy is deeply threatened that you can tell who is actually in charge.,[],[],[],48,977,8206,[],[],https://twitter.com/TheStoicEmperor/status/1289999681779507200,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1289279154169339910,1289279154169339910,1596223078000,2020-07-31,19:17:58,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Some people create constant trouble to distract themselves from the deeper issues they are avoiding. 

They make sure there is always a new fire to put out.

They are both fireman and arsonist.",[],[],[],40,883,3871,[],[],https://twitter.com/TheStoicEmperor/status/1289279154169339910,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1289259183364177922,1289250147642167296,1596218317000,2020-07-31,17:58:37,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,All the news that’s sensitive to print.,['nytimesguild'],[],[],1,4,208,[],[],https://twitter.com/TheStoicEmperor/status/1289259183364177922,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '954386637722673152', 'username': 'NYTimesGuild'}]",,,,
1288882322645766144,1288882322645766144,1596128466000,2020-07-30,17:01:06,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Journalists and politicians deserve each other.,[],[],[],48,521,2838,[],[],https://twitter.com/TheStoicEmperor/status/1288882322645766144,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1288173364532539392,1288173364532539392,1595959437000,2020-07-28,18:03:57,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Man thinks he knows the minds of others when he hardly knows his own.,[],[],[],49,1557,7314,[],[],https://twitter.com/TheStoicEmperor/status/1288173364532539392,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1287886798752870400,1287886798752870400,1595891115000,2020-07-27,23:05:15,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Making yourself unhappy is a poor substitute for making amends.,[],[],[],21,361,2293,[],[],https://twitter.com/TheStoicEmperor/status/1287886798752870400,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1284948971949977600,1284948971949977600,1595190682000,2020-07-19,20:31:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"How often the end of a chapter feels like the end of the world.

And yet, we go on.

Error may beget prudence.

Hardship can build endurance.

Misfortune will become experience.

Each day calls us to the work of being ourselves.

The hour asks us to meet it, and meet it we must.",[],[],[],20,768,3024,[],[],https://twitter.com/TheStoicEmperor/status/1284948971949977600,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1280953626429583361,1280929185523851264,1594238118000,2020-07-08,19:55:18,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"A muddled statement, and untrue. Defending free speech may bring you some influence among the like-minded, but it also means you must alllow opponents the same tool to combat you.

Cracking down on speech is the true exercise of power. It's happening in Hong Kong now. Be serious.",['ezraklein'],[],[],11,83,977,[],[],https://twitter.com/TheStoicEmperor/status/1280953626429583361,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '18622869', 'username': 'ezraklein'}]",,,,
1280706027193688064,1280706027193688064,1594179085000,2020-07-08,03:31:25,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"When they lose their good sense, keep yours.

When they abandon their morality, keep yours.

Madness in the crowd is not an excuse for personal degeneration.

Be a fortress.",[],[],[],45,2003,7222,[],[],https://twitter.com/TheStoicEmperor/status/1280706027193688064,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1274039755341041664,1274039755341041664,1592589722000,2020-06-19,18:02:02,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The work of centuries can be torn down in hours.

The destroyers will live and die in the ruins of something they cannot rebuild or replace.",[],[],[],265,4781,27029,[],[],https://twitter.com/TheStoicEmperor/status/1274039755341041664,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1271457734920044544,1271457734920044544,1591974121000,2020-06-12,15:02:01,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"An untruth is most dangerous when it becomes an uncontroversial banality.

We habituate ourselves to the sound of nonsense and cease to notice it.

Fashion takes the place of reason and the truth dies unmourned.",[],[],[],38,656,2431,[],[],https://twitter.com/TheStoicEmperor/status/1271457734920044544,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1269887168593289219,1269887168593289219,1591599669000,2020-06-08,07:01:09,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,The tide of unreason rises.,[],[],[],34,349,2095,[],[],https://twitter.com/TheStoicEmperor/status/1269887168593289219,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1268422773824647169,1268422773824647169,1591250530000,2020-06-04,06:02:10,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Embrace the hard questions.

Be wary of the easy answers.",[],[],[],32,836,3530,[],[],https://twitter.com/TheStoicEmperor/status/1268422773824647169,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1265145984524247042,1265145984524247042,1590469282000,2020-05-26,05:01:22,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Some prefer an endless fight to a win.

How flattering to always be the noble opposition, how free of responsibility.",[],[],[],24,378,1856,[],[],https://twitter.com/TheStoicEmperor/status/1265145984524247042,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1259680257939914752,1259680257939914752,1589166151000,2020-05-11,03:02:31,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,They’d like to think for you and a part of you would like to let them.,[],[],[],39,350,2090,[],[],https://twitter.com/TheStoicEmperor/status/1259680257939914752,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1236472476852355074,1236472476852355074,1583632985000,2020-03-08,02:03:05,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Those who promote “righteous anger” may get more than they bargain for.

Anger rarely stays righteous for long.

It becomes an end in itself.",[],[],[],41,605,2743,[],[],https://twitter.com/TheStoicEmperor/status/1236472476852355074,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1235641560038948864,1235641560038948864,1583434879000,2020-03-05,19:01:19,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The virtuous man may not have to stand alone, but he must be willing to.",[],[],[],18,753,3324,[],[],https://twitter.com/TheStoicEmperor/status/1235641560038948864,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1230691756028522498,1230691756028522498,1582254754000,2020-02-21,03:12:34,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The value of reading is now as much about the capacity to focus as the content of the book.

Regular reading is a practice that directs our focus towards something specific.

It is a counterpoint to a culture of increasingly fractured attention and compulsive pseudo-multitasking.",[],[],[],37,1282,4867,[],[],https://twitter.com/TheStoicEmperor/status/1230691756028522498,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1230251160570748928,1230251160570748928,1582149708000,2020-02-19,22:01:48,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Chasing approval chases it away.,[],[],[],16,673,2777,[],[],https://twitter.com/TheStoicEmperor/status/1230251160570748928,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1229271414781313025,1229269962964946945,1581916118000,2020-02-17,05:08:38,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,, https://twitter.com/thestoicemperor/status/1018072543641546752?s=21 …,[],['https://twitter.com/thestoicemperor/status/1018072543641546752?s=21'],[],0,11,114,[],[],https://twitter.com/TheStoicEmperor/status/1229271414781313025,False,https://twitter.com/TheStoicEmperor/status/1018072543641546752,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1229269962964946945,1229269962964946945,1581915772000,2020-02-17,05:02:52,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"You can “get a good education” by giving it to yourself.

Education is something you do, not something that passively happens to you.

Elite colleges sell a brand name and a networking opportunity.

The knowledge itself is in the library and in the device you’re reading this on.",[],[],[],59,1605,6156,[],[],https://twitter.com/TheStoicEmperor/status/1229269962964946945,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1228348936819134464,1228348936819134464,1581696182000,2020-02-14,16:03:02,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The default manner of engaging with social media leads to an enormous amount of time being wasted thinking about meaningless nonsense.

The micro-outrages, the celebrity gossip planted by PR people, the fake memes that promote Disney+.

Endless noise.

Filter it ruthlessly.",[],[],[],35,470,2246,[],[],https://twitter.com/TheStoicEmperor/status/1228348936819134464,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1228055660123713536,1228055660123713536,1581626260000,2020-02-13,20:37:40,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Emotions can give us information without giving us orders.,[],[],[],22,523,2577,[],[],https://twitter.com/TheStoicEmperor/status/1228055660123713536,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1227450533763584001,1227450098625503232,1581481986000,2020-02-12,04:33:06,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Yes.,['allinaskye'],[],[],0,0,6,[],[],https://twitter.com/TheStoicEmperor/status/1227450533763584001,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '1224178660850012163', 'username': 'AllinaSkye'}]",,,,
1227450098625503232,1227450098625503232,1581481883000,2020-02-12,04:31:23,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"When all try to be topical, few speak of what they know well.",[],[],[],10,203,1097,[],[],https://twitter.com/TheStoicEmperor/status/1227450098625503232,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1226008389437673472,1226008389437673472,1581138152000,2020-02-08,05:02:32,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,If you show interest in people they will show you that they are interesting.,[],[],[],27,649,3704,[],[],https://twitter.com/TheStoicEmperor/status/1226008389437673472,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1225645841467109381,1225645841467109381,1581051714000,2020-02-07,05:01:54,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Distrust the impulse to have an opinion about everything.,[],[],[],55,1514,5986,[],[],https://twitter.com/TheStoicEmperor/status/1225645841467109381,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1224793599054761984,1224793599054761984,1580848524000,2020-02-04,20:35:24,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"We rarely appreciate all that our enemies do for us.

They test us and make us stronger.

They exploit our flaws, motivating us to correct them.

They show us what we do not wish to become.

So many memorable lessons.

What fine teachers our enemies are.",[],[],[],157,5411,24066,[],[],https://twitter.com/TheStoicEmperor/status/1224793599054761984,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1223472064712957952,1223472064712957952,1580533445000,2020-02-01,05:04:05,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Most people are good when they are among the good.

Observe them in the company of scoundrels and you will find out if they are moral or merely conformist.",[],[],[],30,1210,4977,[],[],https://twitter.com/TheStoicEmperor/status/1223472064712957952,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1222821735868710912,1222820864737062912,1580378395000,2020-01-30,09:59:55,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,I think this is a great tribute to the genius of Hemingway.,['robkhenderson'],[],[],3,5,131,[],[],https://twitter.com/TheStoicEmperor/status/1222821735868710912,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '266806337', 'username': 'robkhenderson'}]",,,,
1222762769960730626,1222762769960730626,1580364336000,2020-01-30,06:05:36,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"YouTube is full of teachers who will happily repeat themselves until you get it.

A rewindable instructor has infinite patience.

One of the great resources of our time.",[],[],[],46,901,5564,[],[],https://twitter.com/TheStoicEmperor/status/1222762769960730626,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1222731740914937857,1222731740914937857,1580356938000,2020-01-30,04:02:18,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Rage makes us stupid and fools us into thinking that our stupidity will somehow “show them.”,[],[],[],16,391,1857,[],[],https://twitter.com/TheStoicEmperor/status/1222731740914937857,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1222383611829084160,1222373487982989312,1580273938000,2020-01-29,04:58:58,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Amusing.,[],[],[],0,0,48,[],[],https://twitter.com/TheStoicEmperor/status/1222383611829084160,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1222373487982989312,1222373487982989312,1580271524000,2020-01-29,04:18:44,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"A good idea is a bad idea + a day of rethinking it.

Good writing is bad writing + a day of revision.

Quality is a process.",[],[],[],19,973,4309,[],[],https://twitter.com/TheStoicEmperor/status/1222373487982989312,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1222211585961148416,1222211585961148416,1580232924000,2020-01-28,17:35:24,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Valuable information is increasingly free.

The focus to learn and apply it is increasingly rare.",[],[],[],30,848,3344,[],[],https://twitter.com/TheStoicEmperor/status/1222211585961148416,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1221312095993491457,1221312095993491457,1580018469000,2020-01-26,06:01:09,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The ignorant can be instructed.

It is the incurious who are in trouble.",[],[],[],13,473,2166,[],[],https://twitter.com/TheStoicEmperor/status/1221312095993491457,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1221223661165637632,1221146750733283335,1579997384000,2020-01-26,00:09:44,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"and the internet allows people to SEE what others are saying about them (or not saying) at anytime. An approximate measurement of social standing is always visible.

Some people are oblivious or unbothered, but I think they’re in the minority, especially among the young.",['paulg'],[],[],3,1,13,[],[],https://twitter.com/TheStoicEmperor/status/1221223661165637632,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '183749519', 'username': 'paulg'}]",,,,
1221221349185601538,1221146750733283335,1579996833000,2020-01-26,00:00:33,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"I could be wrong, but many high-profile crack ups seem to result from stress of feeling judged by the public 24/7. Particularly in image-conscious domains, actors, pop stars, etc.

I think people worry a lot about the opinions of others. Friends/family are hard enough. The world?",['paulg'],[],[],2,4,62,[],[],https://twitter.com/TheStoicEmperor/status/1221221349185601538,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '183749519', 'username': 'paulg'}]",,,,
1221146750733283335,1221146750733283335,1579979047000,2020-01-25,19:04:07,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Many people are anxious and inhibited because they walk around with a comment section in their heads.

Famous people are often driven insane by the sense that they can’t possibly manage the opinions of so many.

Social media gives “normal people” this feeling as well.",[],[],[],24,383,1728,[],[],https://twitter.com/TheStoicEmperor/status/1221146750733283335,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1220561142159794181,1220561142159794181,1579839427000,2020-01-24,04:17:07,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Pause and ask yourself:

“Does this really need a response?”

Little annoyances come and go.

The irritation fades quickly if it is not indulged.",[],[],[],31,1904,5686,[],[],https://twitter.com/TheStoicEmperor/status/1220561142159794181,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1220423023402061828,1220423023402061828,1579806497000,2020-01-23,19:08:17,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Don't expect insecure people to forgive you for your successes.,[],[],[],8,304,1699,[],[],https://twitter.com/TheStoicEmperor/status/1220423023402061828,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1220164663385571328,1220160115266945024,1579744899000,2020-01-23,02:01:39,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"We instinctively try to rise to the level of the room we’re in.

We grow quickly when we put ourselves in a room where the expectations have a high floor and a high ceiling.",['jamesclear'],[],[],3,72,499,[],[],https://twitter.com/TheStoicEmperor/status/1220164663385571328,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '226428094', 'username': 'JamesClear'}]",,,,
1219999831415914496,1219999831415914496,1579705600000,2020-01-22,15:06:40,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,If you can enjoy a laugh at your own expense you are sure to find humor in each day.,[],[],[],10,449,2227,[],[],https://twitter.com/TheStoicEmperor/status/1219999831415914496,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1219093022526148610,1219093022526148610,1579489400000,2020-01-20,03:03:20,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Creative work often requires the creation of a problem to fix.

This is why writers emphasize the liberation of messy first drafts.

Our problem-solving skills are activated by the obvious flaws and solutions leap suddenly to mind.

The results may look like pure inspiration.",[],[],[],16,368,1980,[],[],https://twitter.com/TheStoicEmperor/status/1219093022526148610,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1217917395748024321,1217917395748024321,1579209109000,2020-01-16,21:11:49,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Do you have too many troubles?

Or are you troubled by too many things?",[],[],[],29,697,2864,[],[],https://twitter.com/TheStoicEmperor/status/1217917395748024321,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1217144971783860225,1217144971783860225,1579024949000,2020-01-14,18:02:29,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Meet bad fortune without self-pity and good fortune without foolish excess.,[],[],[],12,523,2208,[],[],https://twitter.com/TheStoicEmperor/status/1217144971783860225,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1216420524202414081,1216420524202414081,1578852227000,2020-01-12,18:03:47,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"People who spend all day reading texts and Twitter will tell you “I don’t read. I don’t have time.”

You are reading this. You have time.

People read more than ever. They read plenty of marketing emails and angry YouTube comments.

Read something worthwhile.

Read a good book.",[],[],[],74,1846,6311,[],[],https://twitter.com/TheStoicEmperor/status/1216420524202414081,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1216072986639224832,1216072986639224832,1578769368000,2020-01-11,19:02:48,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,We shall meet greater and lesser men along our road and we shall learn from all of them.,[],[],[],15,744,3101,[],[],https://twitter.com/TheStoicEmperor/status/1216072986639224832,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1215710816290267136,1215710816290267136,1578683020000,2020-01-10,19:03:40,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Think long term.

Execute short term.

Appreciate the present.",[],[],[],22,1479,5918,[],[],https://twitter.com/TheStoicEmperor/status/1215710816290267136,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1215370439762952194,999325511401680896,1578601867000,2020-01-09,20:31:07,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,This is a great tweet.,['angjiang'],[],[],3,1,19,[],[],https://twitter.com/TheStoicEmperor/status/1215370439762952194,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '58337796', 'username': 'angjiang'}]",,,,
1214989020364541952,1214986842505764864,1578510930000,2020-01-08,19:15:30,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,I have always loved that paragraph. I think of it often.,['veracausa9'],[],[],1,1,11,[],[],https://twitter.com/TheStoicEmperor/status/1214989020364541952,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '4775533818', 'username': 'VeraCausa9'}]",,,,
1214986842505764864,1214986842505764864,1578510411000,2020-01-08,19:06:51,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Reading offers a kind of telepathy.

It allows thought to flow fairly seamlessly from one mind to another.

Wide reading gives us a sense of not only WHAT others think, but HOW they think.

Reading permits us to commune with the dead and better understand the living.",[],[],[],26,525,2411,[],[],https://twitter.com/TheStoicEmperor/status/1214986842505764864,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1214597579574374400,1214597579574374400,1578417603000,2020-01-07,17:20:03,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The internet enables the obnoxious to monetize your reactions to their provocations.

Clickbait starves without clicks.

Withdraw your “engagement” from things you don’t want more of.",[],[],[],23,536,2096,[],[],https://twitter.com/TheStoicEmperor/status/1214597579574374400,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1214261283400249346,1214261283400249346,1578337424000,2020-01-06,19:03:44,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"It may be wise to choose an excessively charitable interpretation of the other person in a dispute.

Perhaps you misunderstood their intent.

Perhaps you understood their intent perfectly and they will now embrace the more benign position as a way out.

A win either way.",[],[],[],15,213,1175,[],[],https://twitter.com/TheStoicEmperor/status/1214261283400249346,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1214215361391820801,1214052198616690688,1578326475000,2020-01-06,16:01:15,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Even Ricky’s most cutting jokes were fairly mild compared to much of public opinion.

The visible surprise and offense on most faces in that room show how insulated most of these people are.

They aren’t used to having to listen to people who aren’t flattering them for access.","['dougstanhope', 'rickygervais']",[],[],2,18,291,[],[],https://twitter.com/TheStoicEmperor/status/1214215361391820801,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '14867598', 'username': 'DougStanhope'}, {'user_id': '20015311', 'username': 'rickygervais'}]",,,,
1213875571370819585,1213875571370819585,1578245463000,2020-01-05,17:31:03,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Avoidable personal conflicts constantly derail otherwise promising businesses, movements, and marriages.

Broadly well-aligned people should pause and appreciate the rarity of finding others with whom they have so much in common.

If you can... make it work.",[],[],[],10,298,1672,[],[],https://twitter.com/TheStoicEmperor/status/1213875571370819585,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1213490580367409152,1213490580367409152,1578153674000,2020-01-04,16:01:14,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,Error is inevitable. Persisting in it is not.,[],[],[],10,603,2721,[],[],https://twitter.com/TheStoicEmperor/status/1213490580367409152,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
1213150954108751872,1213146078381400064,1578072701000,2020-01-03,17:31:41,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"Definitely.

Essential advice for all the undergraduates packing their essays with ten dollar words they don’t understand.",['david_perell'],[],[],1,6,47,[],[],https://twitter.com/TheStoicEmperor/status/1213150954108751872,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}, {'user_id': '240049622', 'username': 'david_perell'}]",,,,
1213146078381400064,1213146078381400064,1578071538000,2020-01-03,17:12:18,UTC,851773048973807617,thestoicemperor,The Stoic Emperor,,"The real art of communication is not in making yourself impressive, but in making yourself understood.

It is a rarer skill than you might think.",[],[],[],28,1553,5138,[],[],https://twitter.com/TheStoicEmperor/status/1213146078381400064,False,,0,,,,,,,"[{'user_id': '851773048973807617', 'username': 'TheStoicEmperor'}]",,,,
